timestamp,d_meas,theta_meas,d_true,theta_true,d_err,theta_err
222.3,4.280702402037248,-0.03580219576659237,4.324314354393162,-0.03701637759716413,-0.04361195235591442,0.0012141818305717589
222.5,4.280702402037248,-0.03580219576659237,4.324287931919054,-0.037015962072180865,-0.043585529881806195,0.001213766305588497
222.6,4.280702402037248,-0.03580219576659237,4.324301091480887,-0.03701089558089152,-0.043598689443639316,0.0012086998142991495
222.6,4.280702402037248,-0.03580219576659237,4.324308942342787,-0.037008555812446726,-0.043606540305539454,0.0012063600458543586
222.7,4.280702402037248,-0.03580219576659237,4.324321011792787,-0.03700373541625928,-0.043618609755538884,0.001201539649666912
222.7,4.280702402037248,-0.03580219576659237,4.324328316143233,-0.03699977937136807,-0.04362591410598515,0.0011975836047757038
222.7,4.280702402037248,-0.03580219576659237,4.324335989581507,-0.03699640974735739,-0.04363358754425928,0.0011942139807650243
222.8,4.280702402037248,-0.03580219576659237,4.3243397715424186,-0.0369946224689792,-0.04363736950517083,0.0011924267023868326
222.9,4.280702402037248,-0.03580219576659237,4.324330022111704,-0.036993187959259724,-0.04362762007445653,0.0011909921926673561
222.9,4.280702402037248,-0.03580219576659237,4.324328677200246,-0.03699323907145428,-0.043626275162997885,0.0011910433048619093
223.0,4.280702402037248,-0.03580219576659237,4.3242970397235085,-0.03699582656985493,-0.04359463768626082,0.0011936308032625617
223.0,4.280702402037248,-0.03580219576659237,4.324294457161043,-0.03699631920504632,-0.0435920551237956,0.001194123438453952
223.1,4.350877851250973,-0.03580219576659237,4.324275765996036,-0.03699895015356458,0.02660208525493779,0.0011967543869722125
223.1,4.280702402037248,-0.03580219576659237,4.324263771248646,-0.036999788974740364,-0.04356136921139786,0.0011975932081479956
223.2,4.280702402037248,-0.03580219576659237,4.324260033421025,-0.03699901675518562,-0.04355763138377711,0.0011968209885932501
223.3,4.280702402037248,-0.03580219576659237,4.3242701968293495,-0.03699275881528743,-0.04356779479210182,0.0011905630486950605
223.3,4.280702402037248,-0.03580219576659237,4.3242762675646444,-0.036990564572584816,-0.04357386552739673,0.0011883688059924485
223.4,4.212754744862053,-0.03580219576659237,4.324294950417315,-0.03698374324926639,-0.11154020555526145,0.0011815474826740238
223.5,4.212754744862053,-0.03580219576659237,4.324312732892319,-0.03697527307236334,-0.11155798803026595,0.0011730773057709726
223.6,4.280702402037248,-0.03580219576659237,4.324305627776925,-0.03697364447083153,-0.043603225739677676,0.0011714487042391655
